,BugID,CommitDate,Summary
23155,FLINK-8393,Collect,Reconnect to last known JobMaster when connection is lost
23156,FLINK-8398,Collect,Stabilize flaky KinesisDataFetcherTests
23157,FLINK-8399,Collect,Use independent configurations for the different timeouts in slot manager
23158,FLINK-8402,Collect,HadoopS3FileSystemITCase.testDirectoryListing fails on Travis
23159,FLINK-8406,Collect,BucketingSink does not detect hadoop file systems
23160,FLINK-8409,Collect,Race condition in KafkaConsumerThread leads to potential NPE
23161,FLINK-8415,Collect,Unprotected access to recordsToSend in LongRecordWriterThread#shutdown()
23162,FLINK-8419,Collect,Kafka consumer s offset metrics are not registered for dynamically discovered partitions
23163,FLINK-8420,Collect,Timeout exceptions are not properly recognized by RetryingRegistration
23164,FLINK-8421,Collect,HeapInternalTimerService should reconfigure compatible key / namespace serializers on restore
23165,FLINK-8423,Collect,OperatorChain#pushToOperator catch block may fail with NPE
23166,FLINK-8425,Collect,SpilledSubpartitionView not protected against concurrent release calls
23167,FLINK-8451,Collect,CaseClassSerializer is not backwards compatible in 1.4
23168,FLINK-8462,Collect,TaskExecutor does not verify RM heartbeat timeouts
23169,FLINK-8463,Collect,Remove unnecessary thread blocking in RestClient#submitRequest
23170,FLINK-8465,Collect,Retrieve correct leader component address in ClusterClient
23171,FLINK-8466,Collect,ErrorInfo needs to hold Exception as SerializedThrowable
23172,FLINK-8484,Collect,Kinesis consumer re-reads closed shards on job restart
23173,FLINK-8485,Collect,Running Flink inside Intellij no longer works after upgrading from 1.3.2 to 1.4.0
23174,FLINK-8487,Collect,State loss after multiple restart attempts
23175,FLINK-8488,Collect,Dispatcher does not recover Jobs
23176,FLINK-8489,Collect,Data is not emitted by second ElasticSearch connector
23177,FLINK-8492,Collect,Improve cost estimation for Calcs
23178,FLINK-8496,Collect,WebUI does not display TM MemorySegment metrics
23179,FLINK-8499,Collect,Kryo must not be child-first loaded
23180,FLINK-8504,Collect,TaskExecutor does not properly deregisters JobManager from JobLeaderService
23181,FLINK-8505,Collect,SlotManager can reach inconsistent state
23182,FLINK-8517,Collect,StaticlyNestedIterationsITCase.testJobWithoutObjectReuse unstable on Travis
23183,FLINK-8520,Collect,CassandraConnectorITCase.testCassandraTableSink unstable on Travis
23184,FLINK-8522,Collect,DefaultOperatorStateBackend writes data in checkpoint that is never read.
23185,FLINK-8524,Collect,Incorrect JavaDoc in TypeExtractor.getBinaryOperatorReturnType
23186,FLINK-8533,Collect,Support MasterTriggerRestoreHook state reinitialization
23187,FLINK-8543,Collect,Output Stream closed at org.apache.hadoop.fs.s3a.S3AOutputStream.checkOpen
23188,FLINK-8544,Collect,JSONKeyValueDeserializationSchema throws NPE when message key is null
23189,FLINK-8557,Collect,OperatorSubtaskDescriptionText causes failures on Windows
23190,FLINK-8559,Collect,Exceptions in RocksDBIncrementalSnapshotOperation#takeSnapshot cause job to get stuck
23191,FLINK-8561,Collect,SharedBuffer line 573 uses == to compare BufferEntries instead of .equals.
23192,FLINK-8562,Collect,Fix YARNSessionFIFOSecuredITCase
23193,FLINK-8565,Collect,CheckpointOptionsTest unstable
23194,FLINK-8575,Collect,BackPressureStatsTrackerITCase unstable
23195,FLINK-8596,Collect,Custom command line code does not correctly catch errors
23196,FLINK-8600,Collect,BucketingSink errors out when used with Presto filesystem
23197,FLINK-8617,Collect,Fix code generation bug while accessing Map type
23198,FLINK-8621,Collect,PrometheusReporterTest.endpointIsUnavailableAfterReporterIsClosed unstable on Travis
23199,FLINK-8642,Collect,Initialize descriptors before use at getBroadcastState().
23200,FLINK-8649,Collect,Scala StreamExecutionEnvironment.createInput should pass on the TypeInfo
23201,FLINK-8661,Collect,Replace Collections.EMPTY_MAP with Collections.emptyMap()
23202,FLINK-8662,Collect,FutureUtilsTest#testRetryWithDelay unstable
23203,FLINK-8676,Collect,Memory Leak in AbstractKeyedStateBackend.applyToAllKeys() when backend is base on RocksDB
23204,FLINK-8679,Collect,"RocksDBKeyedBackend.getKeys(stateName, namespace) doesn t filter data with namespace"
23205,FLINK-8687,Collect,MaterializedCollectStreamResult#retrievePage should take resultLock
23206,FLINK-8693,Collect,initPythonInterpreter is called twice with same arguments in InterpreterUtils#initAndExecPythonScript
23207,FLINK-8699,Collect,Fix concurrency problem in rocksdb full checkpoint
23208,FLINK-8708,Collect,Unintended integer division in StandaloneThreadedGenerator
23209,FLINK-8709,Collect,Flaky test: SlotPoolRpcTest.testCancelSlotAllocationWithoutResourceManager
23210,FLINK-8711,Collect,Flink with YARN uses wrong SlotsPerTaskManager
23211,FLINK-8713,Collect,FileInputFormatTest.testGetStatisticsMultipleOneFileWithCachedVersion unstable on Travis
23212,FLINK-8715,Collect,RocksDB does not propagate reconfiguration of serializer to the states
23213,FLINK-8725,Collect,Separate NFA-state from NFA in CEP library
23214,FLINK-8729,Collect,Migrate JSONGenerator from Sling to Jackson
23215,FLINK-8731,Collect,TwoInputStreamTaskTest flaky on travis
23216,FLINK-8732,Collect,Cancel scheduling operation when cancelling the ExecutionGraph
23217,FLINK-8735,Collect,Add savepoint migration ITCase that covers operator state
23218,FLINK-8740,Collect,Job-level metrics lost during job re-submission in HA mode
23219,FLINK-8741,Collect,KafkaFetcher09/010/011 uses wrong user code classloader
23220,FLINK-8754,Collect,TaskManagerInfo is not serializable
23221,FLINK-8769,Collect,Quickstart job execution in IDE logs contain several exceptions
23222,FLINK-8772,Collect,FlinkKafkaConsumerBase partitions discover missing a log parameter
23223,FLINK-8776,Collect,Cannot submit jobs from Web UI in FLIP-6 YARN Session 
23224,FLINK-8783,Collect,Test instability SlotPoolRpcTest.testExtraSlotsAreKept
23225,FLINK-8785,Collect,JobSubmitHandler does not handle JobSubmissionExceptions
23226,FLINK-8787,Collect,Deploying FLIP-6 YARN session with HA fails
23227,FLINK-8789,Collect,Misleading error message when stopping task that wasn t started yet
23228,FLINK-8795,Collect,Scala shell broken for Flip6
23229,FLINK-8798,Collect,Make commons-logging a parent-first pattern
23230,FLINK-8800,Collect,Set Logging to TRACE for org.apache.flink.runtime.rest.handler.job.metrics.JobVertexMetricsHandler
23231,FLINK-8801,Collect,S3 s eventual consistent read-after-write may fail yarn deployment of resources to S3
23232,FLINK-8802,Collect,Concurrent serialization without duplicating serializers in state server.
23233,FLINK-8807,Collect,ZookeeperCompleted checkpoint store can get stuck in infinite loop
23234,FLINK-8808,Collect,Enable RestClusterClient to submit jobs to local Dispatchers
23235,FLINK-8812,Collect,Possible resource leak in Flip6
23236,FLINK-8813,Collect,AutoParallellismITCase fails with Flip6
23237,FLINK-8821,Collect,Fix non-terminating decimal error
23238,FLINK-8824,Collect,"In Kafka Consumers, replace  getCanonicalName()  with  getClassName() "
23239,FLINK-8826,Collect,"In Flip6 mode, when starting yarn cluster, configured taskmanager.heap.mb is ignored"
23240,FLINK-8830,Collect,YarnResourceManager throws NullPointerException
23241,FLINK-8835,Collect,Fix TaskManager config keys
23242,FLINK-8836,Collect,Duplicating a KryoSerializer does not duplicate registered default serializers
23243,FLINK-8837,Collect, add @Experimental annotation and properly annotate some classes
23244,FLINK-8839,Collect,Table source factory discovery is broken in SQL Client
23245,FLINK-8841,Collect,Duplicate MapSerializer and HashMapSerializer.
23246,FLINK-8854,Collect,Mapping of SchemaValidator.deriveFieldMapping() is incorrect.
23247,FLINK-8856,Collect,Move all interrupt() calls to TaskCanceler
23248,FLINK-8857,Collect,HBase connector read example throws exception at the end.
23249,FLINK-8859,Collect,RocksDB backend should pass WriteOption to Rocks.put() when restoring
23250,FLINK-8860,Collect,SlotManager spamming log files
23251,FLINK-8872,Collect,Yarn detached mode via -yd does not detach
23252,FLINK-8881,Collect,Accumulators not updated for running jobs
23253,FLINK-8883,Collect,ExceptionUtils.rethrowIfFatalError should treat ThreadDeath as fatal
23254,FLINK-8885,Collect,The DispatcherThreadFactory should register uncaught exception handlers
23255,FLINK-8887,Collect,ClusterClient.getJobStatus can throw FencingTokenException
23256,FLINK-8894,Collect,CurrentJobIdsHandler fails to serialize response
23257,FLINK-8896,Collect,"Kafka08Fetcher trying to look up topic ""n/a"" on partiton ""-1"""
23258,FLINK-8897,Collect,"Rowtime materialization causes ""mismatched type"" AssertionError"
23259,FLINK-8900,Collect,YARN FinalStatus always shows as KILLED with Flip-6
23260,FLINK-8901,Collect,YARN application name for Flink (per-job) submissions claims it is using only 1 TaskManager
23261,FLINK-8903,Collect,"Built-in agg functions VAR_POP, VAR_SAMP, STDEV_POP, STDEV_SAMP are broken in Group Windows"
23262,FLINK-8904,Collect,Flink-client tests do not restore previous sysout after changing it
23263,FLINK-8905,Collect,RestClusterClient#getMaxSlots returns 0
23264,FLINK-8906,Collect,Flip6DefaultCLI is not tested in org.apache.flink.client.cli tests
23265,FLINK-8908,Collect,MapSerializer creates new serializer even if key and value serializers are stateless
23266,FLINK-8912,Collect,Web UI does not render error messages correctly in FLIP-6 mode
23267,FLINK-8915,Collect,CheckpointingStatisticsHandler fails to return PendingCheckpointStats 
23268,FLINK-8916,Collect,"Checkpointing Mode is always shown to be ""At Least Once"" in Web UI"
23269,FLINK-8922,Collect,Revert FLINK-8859 because it causes segfaults in testing
23270,FLINK-8926,Collect,Shutdown client proxy on test end.
23271,FLINK-8927,Collect,Eagerly release the checkpoint object created from RocksDB
23272,FLINK-8928,Collect,Improve error message on server binding error.
23273,FLINK-893,Collect,Inconsistent Iteration Step Function gives nonesense error message
23274,FLINK-8931,Collect,TASK_KILLING is not covered by match in TaskMonitor#whenUnhandled
23275,FLINK-8934,Collect,Cancel slot requests for otherwisely fulfilled requests
23276,FLINK-8941,Collect,SpanningRecordSerializationTest fails on Travis
23277,FLINK-8943,Collect,Jobs will not recover if DFS is temporarily unavailable
23278,FLINK-8946,Collect,TaskManager stop sending metrics after JobManager failover
23279,FLINK-8949,Collect,Rest API failure with long URL
23280,FLINK-8968,Collect,Fix native resource leak caused by ReadOptions 
23281,FLINK-8984,Collect,Disabling credit based flow control deadlocks Flink on checkpoint
23282,FLINK-9011,Collect,YarnResourceManager spamming log file at INFO level
23283,FLINK-9016,Collect,Unregister jobs from JobMetricGroup after termination
23284,FLINK-9019,Collect,Unclosed closeableRegistry in StreamTaskStateInitializerImpl#rawOperatorStateInputs
23285,FLINK-9022,Collect,fix resource close in `StreamTaskStateInitializerImpl.streamOperatorStateContext()`
23286,FLINK-9026,Collect,Unregister finished tasks from TaskManagerMetricGroup and close it
23287,FLINK-9027,Collect,Web UI does not cleanup temporary files
23288,FLINK-9028,Collect,flip6 should check config before starting cluster
23289,FLINK-9031,Collect,DataSet Job result changes when adding rebalance after union
23290,FLINK-9034,Collect,State Descriptors drop TypeInformation on serialization
23291,FLINK-9035,Collect,State Descriptors have broken hashCode() and equals()
23292,FLINK-9045,Collect,LocalEnvironment with web UI does not work with flip-6
23293,FLINK-9047,Collect,SlotPool can fail to release slots
23294,FLINK-9053,Collect,Exception in RecordWriter during cleanup of StreamTask with the checkpoint trigger running in parallel
23295,FLINK-9057,Collect,NPE in CreditBasedSequenceNumberingViewReader when cancelling before initilization was complete
23296,FLINK-9060,Collect,Deleting state using KeyedStateBackend.getKeys() throws Exception
23297,FLINK-9063,Collect,Possible SpillableSubpartitionTest testSpillFinishedBufferConsumers test failure
23298,FLINK-9087,Collect,Change the method signature of RecordWriter#broadcastEvent() from BufferConsumer to void
23299,FLINK-909,Collect,Pitfall due to additional superstep after the iteration has stopped
23300,FLINK-9094,Collect,AccumulatorLiveITCase unstable on Travis
23301,FLINK-9097,Collect,Jobs can be dropped in HA when job submission fails
23302,FLINK-9099,Collect,Failing allocated slots not noticed
23303,FLINK-9103,Collect,SSL verification on TaskManager when parallelism > 1
23304,FLINK-9104,Collect,Re-generate REST API documentation for FLIP-6 
23305,FLINK-9113,Collect,Data loss in BucketingSink when writing to local filesystem
23306,FLINK-9141,Collect,Calling getSideOutput() and split() on one DataStream causes NPE
23307,FLINK-9143,Collect,Restart strategy defined in flink-conf.yaml is ignored
23308,FLINK-9144,Collect,Spilling batch job hangs
23309,FLINK-9156,Collect,"CLI does not respect -m,--jobmanager option"
23310,FLINK-9158,Collect,Set default FixedRestartDelayStrategy delay to 0s
23311,FLINK-9159,Collect,Sanity check default timeout values
23312,FLINK-9169,Collect,NPE when restoring from old savepoint and state serializer could not be deserialized
23313,FLINK-917,Collect,Rename netty IO Thread count parameters
23314,FLINK-9174,Collect,The type of state created in ProccessWindowFunction.proccess() is inconsistency
23315,FLINK-9176,Collect,Category annotations are unused
23316,FLINK-9185,Collect,Potential null dereference in PrioritizedOperatorSubtaskState#resolvePrioritizedAlternatives
23317,FLINK-9190,Collect,YarnResourceManager sometimes does not request new Containers
23318,FLINK-9194,Collect,Finished jobs are not archived to HistoryServer
23319,FLINK-9196,Collect,YARN: Flink binaries are not deleted from HDFS after cluster shutdown
23320,FLINK-9199,Collect,Malfunctioning URL target in some messageheaders
23321,FLINK-9201,Collect,same merge window will be fired twice if watermark already passed the merge window
23322,FLINK-9208,Collect,StreamNetworkThroughputBenchmarkTests not run in Maven
